patient_key,patient_id,patient_signature,member_id,group_id,network,patient_ssn,first_name,last_name,date_of_birth,gender,phone_number,address_line_1,address_line_2,city,state,zip_code,country,full_address,pcp_id,patient_status,source_system,source_record_id,ingestion_id,ingested_at,processed_at,created_at,updated_at,last_modified_at,record_hash,record_status,is_active
101630,P01630,4d39f375f0dcde29e4c17bba439c9a455dc58305723d57c110da38f140e5fed4,MEM7001630,GRP1030,OakStreet-East,116-69-8017,Barbara,Robinson,1982-01-11,M,+16676479700,9298 Lake St,,Chicago,IL,60601,USA,"9298 Lake St, Chicago, IL 60601, USA",PCP0026,Inactive,EHR,P01630,ING-PAT-20261005-01630,2026-10-05T11:19:30,2026-10-05T11:21:30,2023-07-12T11:21:30,2026-10-05T11:21:30,2026-10-05T10:42:30,844cc6b3197a61a2beeb810e6325e4a99f95023e2ff1b17fedd98b59d0681a48,CURRENT,True
101631,P01631,cbc02dedd41523e85b4ad1f4d650dbc584e7e85f3601b939576e21ee0ec6587e,MEM7001631,GRP1031,OakStreet-Southwest,652-78-0250,Sarah,Miller,1968-12-22,M,+15582716907,1359 Oak Blvd,,San Antonio,TX,78205,USA,"1359 Oak Blvd, San Antonio, TX 78205, USA",PCP0103,Active,EHR,P01631,ING-PAT-20261005-01631,2026-10-05T11:19:33,2026-10-05T11:21:33,2021-11-26T11:21:33,2026-10-05T11:21:33,2026-10-05T08:11:33,228105bed705111e0223d06ad48a87e1ea8fce6fe35053c5213474b36f48bba6,CURRENT,True
101632,P01632,3f9d5d00bd69c1ae24db6666fc0b873ac63adfc6219c3237aa94474a8e2c4c65,MEM7001632,GRP1032,OakStreet-Central,580-91-2774,Jessica,Lewis,1966-02-03,M,+15702222989,1859 Oak Ave,,Houston,TX,77024,USA,"1859 Oak Ave, Houston, TX 77024, USA",PCP0021,Active,EHR,P01632,ING-PAT-20261005-01632,2026-10-05T11:19:36,2026-10-05T11:21:36,2025-01-09T11:21:36,2026-10-05T11:21:36,2026-10-05T11:10:36,9b08ce011c40fe57ca082ee44b1fcc50a4e54ddd4bf79035a24b4f33b82c8488,CURRENT,True
101633,P01633,e12d3f3aa9872bbf43639110ee1bcd6e258822f3454702efc87e0e5033de2c10,MEM7001633,GRP1033,OakStreet-South,625-89-1669,Mark,Miller,1966-11-11,M,+14479486142,5713 Main Rd,,Dallas,TX,75201,USA,"5713 Main Rd, Dallas, TX 75201, USA",PCP0097,Active,EHR,P01633,ING-PAT-20261005-01633,2026-10-05T11:19:39,2026-10-05T11:21:39,2025-02-07T11:21:39,2026-10-05T11:21:39,2026-10-05T09:54:39,f44ef342c5ff75c4eeaf7ad370b16d67ad90f412f947fa545371a7d8aea0d71f,CURRENT,True
101634,P01634,c721c118e98a49209fd84003f85cc61089fe364fa2c908a661c7f3824d4db020,MEM7001634,GRP1034,OakStreet-East,225-94-7130,Steven,Robinson,1945-06-27,M,+17215963553,5151 Park Rd,,Austin,TX,78701,USA,"5151 Park Rd, Austin, TX 78701, USA",PCP0019,Active,EHR,P01634,ING-PAT-20261005-01634,2026-10-05T11:19:42,2026-10-05T11:21:42,2023-10-06T11:21:42,2026-10-05T11:21:42,2026-10-05T08:57:42,d2eef77d73334aed2e624425028515bf4938c0db3f5f813a2a64c1133a14f7ff,CURRENT,True
101635,P01635,66d5d84f302aa0a59c0860e727c8f1b395cd615a9d4dcd74a49ef6480257c551,MEM7001635,GRP1035,OakStreet-Southwest,821-36-9857,Thomas,Garcia,1940-05-09,M,+15845934162,3324 Market Rd,Apt 5,Houston,TX,77002,USA,"3324 Market Rd Apt 5, Houston, TX 77002, USA",PCP0097,Inactive,EHR,P01635,ING-PAT-20261005-01635,2026-10-05T11:19:45,2026-10-05T11:21:45,2023-04-04T11:21:45,2026-10-05T11:21:45,2026-10-05T08:14:45,84080f2a6f690d9986f6870606aef5b7a07aee4d758a70a8ce62b0dd9f4aeefd,CURRENT,True
101636,P01636,99825a825a838e65ba2c1e27a3a760c88cc9f4ebd68cba0cf00bc3c3dfda6e20,MEM7001636,GRP1036,OakStreet-Central,101-55-1563,Michael,Taylor,1962-08-07,M,+15249398503,6943 Main Ave,Apt 826,Houston,TX,77024,USA,"6943 Main Ave Apt 826, Houston, TX 77024, USA",PCP0070,Active,EHR,P01636,ING-PAT-20261005-01636,2026-10-05T11:19:48,2026-10-05T11:21:48,2023-03-04T11:21:48,2026-10-05T11:21:48,2026-10-05T11:05:48,1da4bc1b9485857b058a4643caaeb744d0e98f7fb3e6d9c05294fe35ab6791c7,CURRENT,True
101637,P01637,1c5254d9c2f2db2a2d7e0cae781744b9c612572d601cb17352060b2c120fce29,MEM7001637,GRP1037,OakStreet-South,342-38-4942,Joseph,Lee,1997-07-01,M,+15736231138,7180 Park Ave,,Orlando,FL,32801,USA,"7180 Park Ave, Orlando, FL 32801, USA",PCP0051,Active,EHR,P01637,ING-PAT-20261005-01637,2026-10-05T11:19:51,2026-10-05T11:21:51,2024-11-29T11:21:51,2026-10-05T11:21:51,2026-10-05T08:27:51,76d838e694d7fc5443886b6912c1c02fde8f188503cf1115d733767a4b3e1045,CURRENT,True
101638,P01638,39dba7959e934df048308e17fce718b4778cbf9d727b236b462c776c83b7ed26,MEM7001638,GRP1038,OakStreet-East,263-42-6369,Jennifer,Williams,2000-11-12,M,+13119628839,7312 Washington St,,Houston,TX,77024,USA,"7312 Washington St, Houston, TX 77024, USA",PCP0007,Active,EHR,P01638,ING-PAT-20261005-01638,2026-10-05T11:19:54,2026-10-05T11:21:54,2022-03-01T11:21:54,2026-10-05T11:21:54,2026-10-05T09:21:54,abe0b0f590244006894c8c296fd53ef809d736eba6c8f8f37b5bdc24b1d9fd99,CURRENT,True
101639,P01639,1fec9c2a09c4b09f2c804b9d7f3d8dc5b9e8f69a59597bd6204e30d22d47a234,MEM7001639,GRP1039,OakStreet-Southwest,205-30-8632,Joseph,Wilson,1949-02-25,M,+17238679203,508 Oak Blvd,Apt 181,Houston,TX,77002,USA,"508 Oak Blvd Apt 181, Houston, TX 77002, USA",PCP0073,Active,EHR,P01639,ING-PAT-20261005-01639,2026-10-05T11:19:57,2026-10-05T11:21:57,2023-02-28T11:21:57,2026-10-05T11:21:57,2026-10-05T07:56:57,6625fc558ea202867ee8278ef8fd56c17585d94e246de96897ffb1c39bade739,CURRENT,True
101640,P01640,8bce959582a307fa52b1c1cd8772554a3ee499fdbc3a4e8203f5d31959270c28,MEM7001640,GRP1000,OakStreet-Central,141-84-2157,Anthony,White,1951-10-03,M,+18306414826,6039 Pine Ave,,Atlanta,GA,30303,USA,"6039 Pine Ave, Atlanta, GA 30303, USA",PCP0060,Active,EHR,P01640,ING-PAT-20261005-01640,2026-10-05T11:20:00,2026-10-05T11:22:00,2023-05-26T11:22:00,2026-10-05T11:22:00,2026-10-05T10:38:00,6a4e4623029f2b90059461db10abbe5bf2358bae0be4b9c3bb427bc9cf4d6f5f,CURRENT,True
101641,P01641,b23c098f632260dac5e154382156cdb7afd4e244b982bbb956e35a6ecc04db39,MEM7001641,GRP1001,OakStreet-South,799-39-4296,Betty,Martin,1956-12-10,M,+13283836759,9166 Market Ave,,Austin,TX,78701,USA,"9166 Market Ave, Austin, TX 78701, USA",PCP0043,Inactive,EHR,P01641,ING-PAT-20261005-01641,2026-10-05T11:20:03,2026-10-05T11:22:03,2025-11-10T11:22:03,2026-10-05T11:22:03,2026-10-05T09:59:03,f69fbd93cc3d4a136fa46490a1f4d011d05098864580ba3cd96b3200f2e86747,CURRENT,True
101642,P01642,d273d56c24b405e17a6c58be60dcc3b75382cecb16a9389c2aa5b579de044299,MEM7001642,GRP1002,OakStreet-East,547-59-5272,Steven,Martinez,1987-01-05,M,+12556336195,7181 Washington Ave,,Atlanta,GA,30303,USA,"7181 Washington Ave, Atlanta, GA 30303, USA",PCP0030,Active,EHR,P01642,ING-PAT-20261005-01642,2026-10-05T11:20:06,2026-10-05T11:22:06,2022-05-05T11:22:06,2026-10-05T11:22:06,2026-10-05T09:49:06,b598855ae0a0a0f8afb82e6d8f5153e9ac88dc061f5ae7f9a2955933ed75866e,CURRENT,True
101643,P01643,82adae07017d50cd17fab821df9d92ba1fc7671d37b43e4fb3bd3ea814cc1ba3,MEM7001643,GRP1003,OakStreet-Southwest,109-50-1392,Matthew,Martinez,1967-09-19,M,+18339635354,5725 Washington Blvd,,Dallas,TX,75201,USA,"5725 Washington Blvd, Dallas, TX 75201, USA",PCP0085,Inactive,EHR,P01643,ING-PAT-20261005-01643,2026-10-05T11:20:09,2026-10-05T11:22:09,2025-09-28T11:22:09,2026-10-05T11:22:09,2026-10-05T10:41:09,680e8ebb84f374e240735faf487731e170983dc0ba437a1e9148540c642b7573,CURRENT,True
101644,P01644,661dbc4086c3096878f13974d99203f67442041ac7caccf9333af3eb6aedf76d,MEM7001644,GRP1004,OakStreet-Central,821-11-2737,Margaret,White,2004-06-23,M,+12923776197,8965 Park Ave,,Chicago,IL,60601,USA,"8965 Park Ave, Chicago, IL 60601, USA",PCP0103,Active,EHR,P01644,ING-PAT-20261005-01644,2026-10-05T11:20:12,2026-10-05T11:22:12,2022-10-07T11:22:12,2026-10-05T11:22:12,2026-10-05T08:37:12,94ecef384e4ece262aa3b1dfde688602cbaea832c6c67bdc9cde41d625994bfc,CURRENT,True
101645,P01645,ad6a4972700957204ab282859ba0e34a6290955901099cbb3d15e132942fc74b,MEM7001645,GRP1005,OakStreet-South,726-11-0775,Barbara,Robinson,1945-09-11,M,+15492159481,5056 Pine Blvd,,Chicago,IL,60601,USA,"5056 Pine Blvd, Chicago, IL 60601, USA",PCP0023,Active,EHR,P01645,ING-PAT-20261005-01645,2026-10-05T11:20:15,2026-10-05T11:22:15,2024-08-20T11:22:15,2026-10-05T11:22:15,2026-10-05T10:26:15,e883758c1fdc4145653b801efe0bdc42e68dce459c5dd15b70c2e9bff7ac7060,CURRENT,True
101646,P01646,f1a19ba4dc1f05102960e35f78ae30f836e766ac0dece11c3163b592e0df4647,MEM7001646,GRP1006,OakStreet-East,837-16-0390,David,Williams,1993-08-06,M,+12497008143,2418 Market St,,Chicago,IL,60601,USA,"2418 Market St, Chicago, IL 60601, USA",PCP0095,Active,EHR,P01646,ING-PAT-20261005-01646,2026-10-05T11:20:18,2026-10-05T11:22:18,2025-04-19T11:22:18,2026-10-05T11:22:18,2026-10-05T10:52:18,951db80e862a8b04a1d88eeed90e211ad878e3ceba7f402aa55f1959df93d4ab,CURRENT,True
101647,P01647,2083fbaba422efc9fb741b74ce254aeb1fe22e015662d928915f3b78641c5ddd,MEM7001647,GRP1007,OakStreet-Southwest,132-51-0358,Daniel,Martinez,1952-08-22,F,+15614044740,8743 Oak Ave,,San Antonio,TX,78205,USA,"8743 Oak Ave, San Antonio, TX 78205, USA",PCP0083,Active,EHR,P01647,ING-PAT-20261005-01647,2026-10-05T11:20:21,2026-10-05T11:22:21,2023-10-01T11:22:21,2026-10-05T11:22:21,2026-10-05T11:07:21,29d698a2fb8c655101209d92dcf232372b044b4b84f3a71db2dd6b5f8712cbf4,CURRENT,True
101648,P01648,2dfa7b21078fe2b5131428822889ae5806876004ec55a02bf9cddee0e4f68e4e,MEM7001648,GRP1008,OakStreet-Central,145-58-6152,Nancy,Clark,1995-11-28,M,+18136871018,7669 Oak St,Apt 560,Chicago,IL,60601,USA,"7669 Oak St Apt 560, Chicago, IL 60601, USA",PCP0030,Active,EHR,P01648,ING-PAT-20261005-01648,2026-10-05T11:20:24,2026-10-05T11:22:24,2025-10-28T11:22:24,2026-10-05T11:22:24,2026-10-05T09:03:24,3e14cb3c7ed041d8b59f2c37cbf00c2af829dce4c4e880881fb34c562170f2e6,CURRENT,True
101649,P01649,92d111f34f166773c868851db6e4b2d663ff2833898c6aec35da00cc1c4f7d7b,MEM7001649,GRP1009,OakStreet-South,466-95-2787,Nancy,Lopez,1989-05-23,M,+14166679605,1235 Pine Ave,,San Antonio,TX,78205,USA,"1235 Pine Ave, San Antonio, TX 78205, USA",PCP0113,Active,EHR,P01649,ING-PAT-20261005-01649,2026-10-05T11:20:27,2026-10-05T11:22:27,2022-11-03T11:22:27,2026-10-05T11:22:27,2026-10-05T09:48:27,93654f83f38d56eeac0c55d845d8c254800ff39dc517fa1b55a82bbe3d19bb84,CURRENT,True
101650,P01650,99cf4eeb4725c0818cef605accc9f9827180038030a6e06a20f14d0a0f620339,MEM7001650,GRP1010,OakStreet-East,465-81-0380,Michael,Williams,1997-07-15,F,+19489396381,4187 Washington Blvd,,San Antonio,TX,78205,USA,"4187 Washington Blvd, San Antonio, TX 78205, USA",PCP0027,Active,EHR,P01650,ING-PAT-20261005-01650,2026-10-05T11:20:30,2026-10-05T11:22:30,2023-07-06T11:22:30,2026-10-05T11:22:30,2026-10-05T07:59:30,7a43a35d2e54d744876df73ecd2727b95f1e0c4887f5cc4d65b2aac0f2b9d469,CURRENT,True
101651,P01651,bc70f1e1cc7823e1077b466e2438af61bf92d2e99a23d29e0101813a1cc93b58,MEM7001651,GRP1011,OakStreet-Southwest,754-89-4372,Thomas,Miller,1971-07-24,F,+18636915913,9693 Park Rd,,Houston,TX,77024,USA,"9693 Park Rd, Houston, TX 77024, USA",PCP0043,Active,EHR,P01651,ING-PAT-20261005-01651,2026-10-05T11:20:33,2026-10-05T11:22:33,2022-10-06T11:22:33,2026-10-05T11:22:33,2026-10-05T10:25:33,89e012bfdbefeec63b3675b6d5ec959a0d254c75b08d20156926b415fc88bd3d,CURRENT,True
101652,P01652,e77125a4c26d7c98dcd02b060f8114f5828dba5d40baa59da30374f156e29217,MEM7001652,GRP1012,OakStreet-Central,139-90-1894,Margaret,Jackson,1997-12-22,M,+19412035665,6635 Oak Ave,,Houston,TX,77024,USA,"6635 Oak Ave, Houston, TX 77024, USA",PCP0039,Active,EHR,P01652,ING-PAT-20261005-01652,2026-10-05T11:20:36,2026-10-05T11:22:36,2023-03-25T11:22:36,2026-10-05T11:22:36,2026-10-05T07:35:36,6c9768f20de26ae514646f1ba9971aab59991c0901d3226c355183c2cff47804,CURRENT,True
101653,P01653,76ea19da74faf18aa654becb083bae08ac0d40c22c4eff2dd5a62da38d1a6f49,MEM7001653,GRP1013,OakStreet-South,386-40-6114,Matthew,Lopez,1943-09-06,F,+18428676318,2325 Oak St,,Dallas,TX,75201,USA,"2325 Oak St, Dallas, TX 75201, USA",PCP0049,Active,EHR,P01653,ING-PAT-20261005-01653,2026-10-05T11:20:39,2026-10-05T11:22:39,2025-07-21T11:22:39,2026-10-05T11:22:39,2026-10-05T09:54:39,dd6b98f320fbbe59e8b5e28db618b55912ea757da3b61f219475303d55740127,CURRENT,True
101654,P01654,318491218aa2248b981d987cbb1704582cfc36ee6756ee40647135c837731897,MEM7001654,GRP1014,OakStreet-East,146-36-9902,John,Anderson,1955-05-01,F,+13332157212,5109 Market Blvd,,Atlanta,GA,30303,USA,"5109 Market Blvd, Atlanta, GA 30303, USA",PCP0077,Active,EHR,P01654,ING-PAT-20261005-01654,2026-10-05T11:20:42,2026-10-05T11:22:42,2022-05-24T11:22:42,2026-10-05T11:22:42,2026-10-05T09:42:42,65f9eae3f0937e7a1a77019b9c60dc19092c6e2c001f5bb32e110605433b31bf,CURRENT,True
101655,P01655,8c4b428d7ca15cf78c4a635fda2b5458f93eafc81da373e2ba021b4ca540ca11,MEM7001655,GRP1015,OakStreet-Southwest,875-99-2108,Sarah,Martinez,1961-09-13,M,+17343493589,8971 Pine Ave,,Atlanta,GA,30303,USA,"8971 Pine Ave, Atlanta, GA 30303, USA",PCP0043,Active,EHR,P01655,ING-PAT-20261005-01655,2026-10-05T11:20:45,2026-10-05T11:22:45,2024-03-06T11:22:45,2026-10-05T11:22:45,2026-10-05T09:56:45,4e40e4bb6d6af0ada2d9ac44f2fff2c2eb8676d4e79f4ce568a34ba769ebf4c2,CURRENT,True
101656,P01656,ec668ff7a565a2cb1ba090c915616f92a4bd976be16e49c118a61ca1e7949d07,MEM7001656,GRP1016,OakStreet-Central,393-61-6714,Joseph,Moore,1941-10-18,M,+12812987436,7102 Lake Ave,,Houston,TX,77024,USA,"7102 Lake Ave, Houston, TX 77024, USA",PCP0025,Active,EHR,P01656,ING-PAT-20261005-01656,2026-10-05T11:20:48,2026-10-05T11:22:48,2022-12-15T11:22:48,2026-10-05T11:22:48,2026-10-05T08:51:48,ebd0feac4fca69564a4032b51c9bd7a44b1624d51dca9c30812f1ac61701401c,CURRENT,True
101657,P01657,fff8907f300df4759f80c4fd19e3261730b70b6783ba31967c62bc1b72e0e308,MEM7001657,GRP1017,OakStreet-South,759-37-9684,Daniel,White,1949-12-27,M,+15978323061,528 Lake St,,Phoenix,AZ,85004,USA,"528 Lake St, Phoenix, AZ 85004, USA",PCP0115,Active,EHR,P01657,ING-PAT-20261005-01657,2026-10-05T11:20:51,2026-10-05T11:22:51,2022-06-30T11:22:51,2026-10-05T11:22:51,2026-10-05T11:12:51,68b309081dc9dec1c2ec71280f935d31aa4a49974e69888b0c4b8b4699c32433,CURRENT,True
101658,P01658,c84730d8b2100db8ddc8e17332534564f716d71756d3101c99b294b72a3b8d1c,MEM7001658,GRP1018,OakStreet-East,852-76-8638,Nancy,Smith,1967-05-21,F,+18536957272,2830 Washington Ave,,Orlando,FL,32801,USA,"2830 Washington Ave, Orlando, FL 32801, USA",PCP0095,Active,EHR,P01658,ING-PAT-20261005-01658,2026-10-05T11:20:54,2026-10-05T11:22:54,2024-05-10T11:22:54,2026-10-05T11:22:54,2026-10-05T10:28:54,a0723a2e55e525f495ac2a869e35bf0b20e679d185e29d6d4a1cd350e7eb5a60,CURRENT,True
101659,P01659,1b29edf53537974100530dedde029abb59144d001f97aea60a7fd378ad59bdbb,MEM7001659,GRP1019,OakStreet-Southwest,409-94-9785,Joseph,Garcia,1951-06-22,M,+16159709917,3295 Pine Blvd,,Chicago,IL,60601,USA,"3295 Pine Blvd, Chicago, IL 60601, USA",PCP0029,Active,EHR,P01659,ING-PAT-20261005-01659,2026-10-05T11:20:57,2026-10-05T11:22:57,2024-04-20T11:22:57,2026-10-05T11:22:57,2026-10-05T08:02:57,5aab746cea3ab71d87d1cc47aff1bbe703d5700305e926fd1b607e7832385771,CURRENT,True
101660,P01660,a0ff5a933f25cf894f884fe3f75af55861982a83c4eea347700df11173943600,MEM7001660,GRP1020,OakStreet-Central,363-94-2225,Michael,Gonzalez,1979-05-16,M,+13895102447,9998 Main St,,Houston,TX,77002,USA,"9998 Main St, Houston, TX 77002, USA",PCP0114,Active,EHR,P01660,ING-PAT-20261005-01660,2026-10-05T11:21:00,2026-10-05T11:23:00,2025-06-23T11:23:00,2026-10-05T11:23:00,2026-10-05T09:44:00,23aa4ae9a311c6c160218217b6b10418472c232cca5f29937ecb4eafb14c6d1b,CURRENT,True
101661,P01661,40836ab967021024d2853bcc792557cc52748d980e93bbb547932bb727b73b1c,MEM7001661,GRP1021,OakStreet-South,384-18-4240,Elizabeth,Jones,2000-10-06,M,+16227108493,605 Washington Rd,,Orlando,FL,32801,USA,"605 Washington Rd, Orlando, FL 32801, USA",PCP0003,Inactive,EHR,P01661,ING-PAT-20261005-01661,2026-10-05T11:21:03,2026-10-05T11:23:03,2023-11-21T11:23:03,2026-10-05T11:23:03,2026-10-05T09:46:03,f06ed68882a0061147a5611652d4b6027f830481217b67b9e94e2ce7ffaf6d5e,CURRENT,True
101662,P01662,bfa153d67bdfd455b09ccc88446c49783127460f90fcfc04332977bf3fac4ac6,MEM7001662,GRP1022,OakStreet-East,287-49-2361,Ashley,Davis,1940-09-15,M,+12053055041,4555 Park St,,Atlanta,GA,30303,USA,"4555 Park St, Atlanta, GA 30303, USA",PCP0041,Active,EHR,P01662,ING-PAT-20261005-01662,2026-10-05T11:21:06,2026-10-05T11:23:06,2024-07-02T11:23:06,2026-10-05T11:23:06,2026-10-05T08:22:06,db2e5c01bdaa3c722b3e4bc5fac7598d9966c1c8d5db25d96baef40cdbd65b53,CURRENT,True
101663,P01663,cd4da10f4fde1e96a06ef629d14e8dab98faa3d9be4bcaa4aeb6842fa5a51184,MEM7001663,GRP1023,OakStreet-Southwest,859-14-2776,Margaret,Martinez,1996-08-20,F,+15416723909,8142 Washington Blvd,Apt 802,Houston,TX,77002,USA,"8142 Washington Blvd Apt 802, Houston, TX 77002, USA",PCP0058,Active,EHR,P01663,ING-PAT-20261005-01663,2026-10-05T11:21:09,2026-10-05T11:23:09,2024-01-12T11:23:09,2026-10-05T11:23:09,2026-10-05T08:42:09,3b3b4705f533c2653d0a8de3a1c35fd9faf018d502529e1c57dc3b29126f6ecd,CURRENT,True
101664,P01664,147b0643c433984153e4de828078e44a69ff6d347978942dbe84619763f96ed9,MEM7001664,GRP1024,OakStreet-Central,235-92-4063,Jessica,Sanchez,1949-09-17,F,+17905193976,5520 Park Ave,,Dallas,TX,75201,USA,"5520 Park Ave, Dallas, TX 75201, USA",PCP0056,Active,EHR,P01664,ING-PAT-20261005-01664,2026-10-05T11:21:12,2026-10-05T11:23:12,2024-05-30T11:23:12,2026-10-05T11:23:12,2026-10-05T07:38:12,7a31caf33e2354dd20e5f0cfac5d46db50b761ee799194d56dfdf2980cfe2f91,CURRENT,True
101665,P01665,b7a004034e4b59c224c8f1e8fa518e1f2d5e860608fda3755e3c82721f6ced23,MEM7001665,GRP1025,OakStreet-South,395-13-8838,Robert,Sanchez,1949-10-14,M,+19706157602,5300 Park Blvd,,San Antonio,TX,78205,USA,"5300 Park Blvd, San Antonio, TX 78205, USA",PCP0060,Active,EHR,P01665,ING-PAT-20261005-01665,2026-10-05T11:21:15,2026-10-05T11:23:15,2023-07-24T11:23:15,2026-10-05T11:23:15,2026-10-05T08:52:15,9bb307b5dd85b5a00cf9f337c6fc22255ea38246bc7ba4db4ca499a6e725444d,CURRENT,True
101666,P01666,37045c890aa7639863bd6bb01bdf75c1d5b9e364b12860940148724bb68995af,MEM7001666,GRP1026,OakStreet-East,737-21-3428,Jennifer,Rodriguez,1960-04-08,M,+18603949760,8895 Oak Ave,,Atlanta,GA,30303,USA,"8895 Oak Ave, Atlanta, GA 30303, USA",PCP0102,Active,EHR,P01666,ING-PAT-20261005-01666,2026-10-05T11:21:18,2026-10-05T11:23:18,2022-04-01T11:23:18,2026-10-05T11:23:18,2026-10-05T08:40:18,65a710622bd248022a5aedbaf0308081990e720fa18e0148a512a10d21d81df3,CURRENT,True
101667,P01667,e9e55579dca58d4674b66a2fbf1ff09fad2390ab8d078398f2dd5c00c7286534,MEM7001667,GRP1027,OakStreet-Southwest,697-67-5751,David,Lee,1989-02-12,M,+13399633388,2764 Pine Ave,Apt 129,Atlanta,GA,30303,USA,"2764 Pine Ave Apt 129, Atlanta, GA 30303, USA",PCP0076,Active,EHR,P01667,ING-PAT-20261005-01667,2026-10-05T11:21:21,2026-10-05T11:23:21,2024-08-31T11:23:21,2026-10-05T11:23:21,2026-10-05T07:35:21,073a3f39d31ee3941187ee75e864db3f80726710d9c146f9cc92e6e1f3a999d2,CURRENT,True
101668,P01668,f0f56c3b28776b85a9e61a9617206cc58ba3a7d6afee7f9f8fabb201bc0b396b,MEM7001668,GRP1028,OakStreet-Central,833-13-1852,Barbara,Walker,1978-08-14,F,+17596193732,7934 Lake Ave,,Orlando,FL,32801,USA,"7934 Lake Ave, Orlando, FL 32801, USA",PCP0039,Active,EHR,P01668,ING-PAT-20261005-01668,2026-10-05T11:21:24,2026-10-05T11:23:24,2022-07-24T11:23:24,2026-10-05T11:23:24,2026-10-05T08:11:24,10e79894ef2983c09b95ddcb8a3fbff12f058fae757cb87ece77b5915739e625,CURRENT,True
101669,P01669,2678e0469ae549c38cb0f03d1ed3457d1ce7a0aa38ca32e844d03584a2c868cb,MEM7001669,GRP1029,OakStreet-South,360-27-5439,David,Jones,1960-06-07,F,+13526238745,8150 Lake Ave,,Houston,TX,77002,USA,"8150 Lake Ave, Houston, TX 77002, USA",PCP0076,Active,EHR,P01669,ING-PAT-20261005-01669,2026-10-05T11:21:27,2026-10-05T11:23:27,2022-02-07T11:23:27,2026-10-05T11:23:27,2026-10-05T10:56:27,9d016ff65cc173e378201d952fe1b3d57ad6047e363742af9d4cdf57fdace7bd,CURRENT,True
101670,P01670,cbf4a5480c05c708e6a83139bf62cd3cf184f84a8efb8d2cc85b5c1a3336c7f4,MEM7001670,GRP1030,OakStreet-East,578-36-2614,James,Ramirez,1990-06-10,M,+17262815972,2519 Oak Blvd,,Orlando,FL,32801,USA,"2519 Oak Blvd, Orlando, FL 32801, USA",PCP0070,Active,EHR,P01670,ING-PAT-20261005-01670,2026-10-05T11:21:30,2026-10-05T11:23:30,2024-06-07T11:23:30,2026-10-05T11:23:30,2026-10-05T09:56:30,2851e3dc60ab1402bad4578495c24f08115a28fc1df123b32da09fd8852bd8ff,CURRENT,True
101671,P01671,f49e7901d314c2a6126ff9504907186d0fd8e445da69b7d0a777de81ed8575cb,MEM7001671,GRP1031,OakStreet-Southwest,726-43-9682,Jennifer,Lee,1980-09-11,M,+19647495559,636 Market Ave,,Phoenix,AZ,85004,USA,"636 Market Ave, Phoenix, AZ 85004, USA",PCP0117,Active,EHR,P01671,ING-PAT-20261005-01671,2026-10-05T11:21:33,2026-10-05T11:23:33,2025-04-25T11:23:33,2026-10-05T11:23:33,2026-10-05T07:58:33,437b9b5ed98c410b9a7a532aa60d6218d44dccf6be7d2b2685a9dc675bb2291a,CURRENT,True
101672,P01672,bfaee98a0f67b7a5c1c7b034854b4cfa08dabd50fb2ef696ccfedc6eccd367da,MEM7001672,GRP1032,OakStreet-Central,672-53-3735,Joseph,Robinson,1949-02-01,M,+13637775902,228 Market Ave,,Orlando,FL,32801,USA,"228 Market Ave, Orlando, FL 32801, USA",PCP0012,Active,EHR,P01672,ING-PAT-20261005-01672,2026-10-05T11:21:36,2026-10-05T11:23:36,2025-08-03T11:23:36,2026-10-05T11:23:36,2026-10-05T11:17:36,749ec50f2558e4fc9eb5d30e94693b1caf69cce7c3a1c525e1a5675719175d6a,CURRENT,True
101673,P01673,37c3e3d412026a772189c8c3f62c5874ffdd6bdd30e4d88706548f9cf65f1b32,MEM7001673,GRP1033,OakStreet-South,138-70-5744,Richard,Ramirez,1940-03-03,F,+14253924430,7421 Washington Blvd,,Houston,TX,77005,USA,"7421 Washington Blvd, Houston, TX 77005, USA",PCP0082,Active,EHR,P01673,ING-PAT-20261005-01673,2026-10-05T11:21:39,2026-10-05T11:23:39,2025-10-15T11:23:39,2026-10-05T11:23:39,2026-10-05T10:19:39,11d9e87eb70c6c99af71068faddbc5d5dd46d535035759817188c21168237786,CURRENT,True
101674,P01674,752a530a995385fec45d4ad594a466be220577cfbc84f9123cb1cf2a2376abf4,MEM7001674,GRP1034,OakStreet-East,883-81-0623,Karen,Rodriguez,1977-08-13,M,+15352991682,1159 Main Ave,,Houston,TX,77002,USA,"1159 Main Ave, Houston, TX 77002, USA",PCP0004,Active,EHR,P01674,ING-PAT-20261005-01674,2026-10-05T11:21:42,2026-10-05T11:23:42,2025-11-05T11:23:42,2026-10-05T11:23:42,2026-10-05T08:59:42,a19026c44fb82542cffd47db7d5e51a8ffd40c8865c790860047941f13da66b4,CURRENT,True
101675,P01675,03be76e0f18d09fb099a93487075d9588295c767d92eb80eaee9bbb8589ac10d,MEM7001675,GRP1035,OakStreet-Southwest,709-71-3415,Ashley,Sanchez,1967-09-11,F,+15452843996,4009 Washington Rd,,San Antonio,TX,78205,USA,"4009 Washington Rd, San Antonio, TX 78205, USA",PCP0117,Active,EHR,P01675,ING-PAT-20261005-01675,2026-10-05T11:21:45,2026-10-05T11:23:45,2023-03-13T11:23:45,2026-10-05T11:23:45,2026-10-05T10:12:45,01bae51d8abe893c4b062806e01fbd42281373375f524d03ef5feb230cfacc3a,CURRENT,True
